occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
647855,occ,,,70030,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,15179
647857,occ,,,70031,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Late Kimmeridgian,Tithonian,155.7,145,15179
647859,occ,,,70032,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Late Kimmeridgian,Tithonian,155.7,145,15179
647860,occ,,,70032,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Late Kimmeridgian,Tithonian,155.7,145,15179
648250,occ,,,70076,Laplatasaurus madagascariensis,species,64325,nomen dubium,Titanosaurus,genus,38694,Maastrichtian,,72.1,66,23528
650224,occ,,F,36725,Megaloolithus petralta,species,67204,,Megaloolithus petralta,species,67204,Early Maastrichtian,,70.6,66,23594
650225,occ,,IF,36725,cf. Megaloolithus aureliensis,species,67203,,Megaloolithus aureliensis,species,67203,Early Maastrichtian,,70.6,66,23594
650582,occ,,,70335,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Lancian,,70.6,66,23604
650958,occ,28558,,70378,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Oxfordian,,161.2,155.7,23520
651334,occ,26321,,70438,n. gen. Chuanjiesaurus n. sp. anaensis,species,71526,,Chuanjiesaurus anaensis,species,71526,Middle Jurassic,,174.1,163.5,16660
654950,occ,,,70706,Titanosaurus n. sp. falloti,species,58858,nomen dubium,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
654951,occ,,,70707,Titanosaurus falloti,species,58858,nomen dubium,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
654952,occ,,,70708,Titanosaurus falloti,species,58858,nomen dubium,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
654953,occ,,,70709,Titanosaurus falloti,species,58858,nomen dubium,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
654955,occ,,,70710,Titanosaurus sp.,genus,38694,,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
654956,occ,,,70711,Titanosaurus sp.,genus,38694,,Titanosaurus,genus,38694,Aptian,Albian,125,100.5,23712
656615,occ,,,70891,Cetiosaurus sp.,genus,38657,,Cetiosaurus,genus,38657,Bathonian,Early Oxfordian,168.3,155.7,29200
656693,occ,,,70908,Ceteosaurus sp.,genus,90101,obsolete variant of,Cetiosaurus,genus,38657,Bathonian,,168.3,166.1,23773
658311,occ,,,70960,Tienshanosaurus sp.,genus,38703,,Tienshanosaurus,genus,38703,Oxfordian,,163.5,157.3,9264
663020,occ,20486,,71405,Astrodon sp.,genus,38674,nomen dubium,Macronaria,unranked clade,57438,Early Aptian,,125.45,122.46,26640
663694,occ,,,71476,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Early Tithonian,,150.8,145,15179
663695,occ,,,71476,Diplodocus sp.,genus,38669,,Diplodocus,genus,38669,Early Tithonian,,150.8,145,15179
663696,occ,,,71476,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Early Tithonian,,150.8,145,15179
663697,occ,,,71476,Brachiosaurus sp.,genus,38677,,Brachiosaurus,genus,38677,Early Tithonian,,150.8,145,15179
667043,occ,,,71841,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Cretaceous,,145,100.5,24279
667101,occ,,,71858,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,24288
667951,occ,,,48349,n. gen. Australodocus n. sp. bohetii,species,100784,,Australodocus bohetii,species,100784,Tithonian,,152.1,145,24373
667952,occ,,,48349,Brachiosaurus ? sp.,genus,38677,,Brachiosaurus,genus,38677,Tithonian,,152.1,145,24373
668533,occ,20913,I,55325,Brontopodus sp.,genus,67216,,Brontopodus,genus,67216,Early Callovian,Middle Callovian,164.7,161.2,24403
670944,occ,,,72320,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,24531
670965,occ,,,59255,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Cretaceous,,145,100.5,24535
670967,occ,,,72333,Neosauropoda indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Albian,,113,100.5,24536
678829,occ,20115,,73271,n. gen. Xenoposeidon n. sp. proneneukos,species,111395,,Xenoposeidon proneneukos,species,111395,Late Berriasian,Early Valanginian,145,136.4,25840
679803,occ,,,73351,Astrodon valdensis,species,64561,nomen dubium,Sauropoda,unranked clade,38653,Barremian,,129.4,125,18719
681342,occ,,,73487,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Late Coniacian,Early Santonian,89.3,83.5,24659
681345,occ,,,73488,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Late Coniacian,Early Santonian,89.3,83.5,24659
688016,occ,,,74000,Brontosaurus sp.,genus,52983,,Brontosaurus,genus,52983,Kimmeridgian,Tithonian,157.3,145,24837
689015,occ,,,74076,Camarasauridae indet.,family,38696,,Camarasauridae,family,38696,Tithonian,,152.1,145,24874
691651,occ,,,59367,Gondwanatitan sp.,genus,66573,,Gondwanatitan,genus,66573,Senonian,,89.3,66,24999
691660,occ,,,38680,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Late Oxfordian,Late Kimmeridgian,161.2,150.8,25000
691663,occ,33240,,38680,Neosauropoda indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Late Oxfordian,Late Kimmeridgian,161.2,150.8,44312
691777,occ,,,61318,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Neocomian,Barremian,145,125,25015
691779,occ,31204,,74521,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Neocomian,Barremian,145,125,55386
691784,occ,19599,F,74526,Megaloolithus cf. mamillare,species,67201,,Megaloolithus mamillare,species,67201,Early Maastrichtian,,70.6,66,14887
691785,occ,,F,74527,Megaloolithus cf. mamillare,species,67201,,Megaloolithus mamillare,species,67201,Maastrichtian,,72.1,66,14887
691786,occ,,F,74528,Megaloolithus cf. mamillare,species,67201,,Megaloolithus mamillare,species,67201,Maastrichtian,,72.1,66,14887
691788,occ,32976,IF,74529,Megaloolithus siruguei,species,67202,,Megaloolithus siruguei,species,67202,Early Maastrichtian,,70.6,66,55401
691789,occ,31369,,61320,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Late Barremian,,130,125.45,55500
693186,occ,32221,,74664,Supersaurus vivianae,species,56455,,Supersaurus vivianae,species,56455,Kimmeridgian,Tithonian,157.3,145,14815
693799,occ,,,74746,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Late Coniacian,Early Santonian,89.3,83.5,25172
694915,occ,,,74835,Cetiosaurus sp.,genus,38657,,Cetiosaurus,genus,38657,Late Bathonian,,167.7,164.7,25218
696065,occ,28559,,74916,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Oxfordian,,161.2,155.7,23520
700081,occ,,,75211,Sauropoda ? indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Valanginian,,140.2,136.4,25383
700592,occ,,,49415,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Turonian,Early Coniacian,93.5,85.8,25429
702803,occ,,,75453,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,,157.3,152.1,15179
702804,occ,,,75453,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Kimmeridgian,,157.3,152.1,15179
702805,occ,,,75453,Diplodocus sp.,genus,38669,,Diplodocus,genus,38669,Kimmeridgian,,157.3,152.1,15179
706064,occ,,,75759,Lamplughsaura dharmaramensis,species,110384,,Lamplughsaura dharmaramensis,species,110384,Sinemurian,,199.3,190.8,25610
706065,occ,,,75760,Lamplughsaura dharmaramensis,species,110384,,Lamplughsaura dharmaramensis,species,110384,Sinemurian,,199.3,190.8,25610
706067,occ,,,75762,Lamplughsaura dharmaramensis,species,110384,,Lamplughsaura dharmaramensis,species,110384,Sinemurian,,199.3,190.8,25610
707095,occ,19990,,49276,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,25630
710072,occ,,,76061,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Cenomanian,Turonian,100.5,89.8,25755
710589,occ,,F,75493,Megaloolithus baghensis,species,81824,,Megaloolithus baghensis,species,81824,Maastrichtian,,72.1,66,26453
711597,occ,31698,,76191,n. gen. Pulanesaura n. sp. eocollum,species,327197,,Pulanesaura eocollum,species,327197,Late Hettangian,Sinemurian,201.3,190.8,56189
711603,occ,,,76193,Mamenchisauridae indet.,family,53026,,Mamenchisauridae,family,53026,Oxfordian,,163.5,157.3,25830
717771,occ,,,53493,cf. Euhelopus sp.,genus,38701,,Euhelopus,genus,38701,Early Aptian,,125.45,122.46,26084
717772,occ,,,53493,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Aptian,,125.45,122.46,26084
717829,occ,31180,,77058,Cetiosauridae indet.,family,38654,,Cetiosauridae,family,38654,Berriasian,,145,139.8,55303
717830,occ,,,77059,Cetiosaurus sp.,genus,38657,,Cetiosaurus,genus,38657,Aalenian,Bajocian,174.1,168.3,26086
717831,occ,,,77060,Cetiosaurus ? sp.,genus,38657,,Cetiosaurus,genus,38657,Late Callovian,,164.7,161.2,26086
717832,occ,23228,,77061,n. gen. Cardiodon n. sp. rugulosus,species,67712,,Cardiodon rugulosus,species,67712,Late Bathonian,,167.7,164.7,26086
718701,occ,,,77129,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Callovian,,164.7,161.2,26111
718702,occ,,,77130,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Callovian,Early Oxfordian,164.7,155.7,26111
719679,occ,28426,,77229,Macronaria indet.,unranked clade,57438,,Macronaria,unranked clade,57438,Early Cenomanian,,99.6,93.5,46153
719687,occ,28428,,77231,Macronaria indet.,unranked clade,57438,,Macronaria,unranked clade,57438,Early Cenomanian,,99.6,93.5,46153
719693,occ,28427,,77232,Macronaria indet.,unranked clade,57438,,Macronaria,unranked clade,57438,Early Cenomanian,,99.6,93.5,46153
735725,occ,,,78979,cf. Mamenchisaurus sp.,genus,38670,,Mamenchisaurus,genus,38670,Tithonian,Berriasian,152.1,139.8,26533
739555,occ,,,24883,Omeisaurus n. sp. tianfuensis,species,56462,,Omeisaurus tianfuensis,species,56462,Bajocian,Callovian,170.3,163.5,28524
739579,occ,,F,64133,Megaloolithidae indet.,unranked clade,65555,,Megaloolithidae,unranked clade,65555,Late Maastrichtian,,70.6,66,26668
739989,occ,25335,,78055,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26327
739990,occ,,,79429,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26327
739991,occ,,,79428,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26327
739992,occ,,,79427,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26327
740481,occ,,,79429,Eusauropoda indet.,unranked clade,57437,,Eusauropoda,unranked clade,57437,Maastrichtian,,72.1,66,14371
740891,occ,,,79658,Rebbachisauridae indet.,family,57365,,Rebbachisauridae,family,57365,Early Albian,,112.03,109,26763
740892,occ,33806,,79658,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Early Albian,,112.03,109,62878
740917,occ,,,79428,n. gen. Pakisaurus n. sp. balochistani,species,119551,,Pakisaurus balochistani,species,119551,Maastrichtian,,72.1,66,26765
740918,occ,,,79428,n. gen. Sulaimanisaurus n. sp. gingerichi,species,119650,,Sulaimanisaurus gingerichi,species,119553,Maastrichtian,,72.1,66,26765
740919,occ,,,79428,n. gen. Khetranisaurus n. sp. barkhani,species,119555,,Khetranisaurus barkhani,species,119555,Maastrichtian,,72.1,66,26765
740920,occ,,,79428,Balochisaurus malkani,species,119651,,Balochisaurus malkani,species,119651,Maastrichtian,,72.1,66,26765
740921,occ,,,79428,Marisaurus jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740922,occ,,,79429,Pakisaurus balochistani,species,119551,,Pakisaurus balochistani,species,119551,Maastrichtian,,72.1,66,26765
740923,occ,,,79429,Balochisaurus malkani,species,119651,,Balochisaurus malkani,species,119651,Maastrichtian,,72.1,66,26765
740924,occ,,,79429,Marisaurus jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740925,occ,,,53153,Sulaimanisaurus gingerichi,species,119650,,Sulaimanisaurus gingerichi,species,119553,Maastrichtian,,72.1,66,26765
740929,occ,,,79664,Marisaurus jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740930,occ,,,79664,Pakisaurus balochistani,species,119551,,Pakisaurus balochistani,species,119551,Maastrichtian,,72.1,66,26765
740931,occ,,,79665,Pakisaurus balochistani,species,119551,,Pakisaurus balochistani,species,119551,Maastrichtian,,72.1,66,26765
740932,occ,,,79665,Sulaimanisaurus gingerichi,species,119650,,Sulaimanisaurus gingerichi,species,119553,Maastrichtian,,72.1,66,26765
740933,occ,,,79665,n. gen. Balochisaurus n. sp. malkani,species,119651,,Balochisaurus malkani,species,119651,Maastrichtian,,72.1,66,26765
740934,occ,,,79665,n. gen. Marisaurus n. sp. jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740937,occ,20953,,79666,Marisaurus jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740952,occ,,,79668,Marisaurus jeffi,species,119557,,Marisaurus jeffi,species,119557,Maastrichtian,,72.1,66,26765
740953,occ,,,79669,Balochisaurus malkani,species,119651,,Balochisaurus malkani,species,119651,Maastrichtian,,72.1,66,26765
740954,occ,,,79665,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26765
740958,occ,,,79669,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26765
740959,occ,,,79664,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26765
740960,occ,,,79668,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Maastrichtian,,72.1,66,26767
741700,occ,,,53230,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Cenomanian,Turonian,100.5,89.8,14389
745082,occ,,,79938,cf. Asiatosaurus mongoliensis,species,65225,nomen dubium,Sauropoda,unranked clade,38653,Aptian,,125,113,26861
745417,occ,,,32324,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Valanginian,,139.8,132.9,8713
749642,occ,28430,,47029,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Late Maastrichtian,,70.6,66,46153
750022,occ,,,80228,Sauropoda indet.,unranked clade,96955,,Sauropoda,unranked clade,38653,Jurassic,,201.3,145,26823
751330,occ,,,80388,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Late Campanian,Early Maastrichtian,83.5,66,27039
755322,occ,,,80858,Magyarosaurus dacus,species,64332,,Magyarosaurus dacus,species,64331,Early Maastrichtian,,70.6,66,27183
758263,occ,23715,,81104,Bothriospondylus ? madagascariensis,species,66080,nomen dubium,Eusauropoda,unranked clade,57437,Bathonian,,168.3,166.1,27287
758264,occ,25902,,81105,Aeolosaurini indet.,unranked clade,100436,,Aeolosaurini,unranked clade,100436,Maastrichtian,,72.1,66,38236
772534,occ,,,82786,n. gen. Uberabatitan n. sp. ribeiroi,species,130182,,Uberabatitan ribeiroi,species,130182,Late Maastrichtian,,70.6,66,27836
774680,occ,,,83122,Cetiosauridae indet.,family,38654,,Cetiosauridae,family,38654,Jurassic,,201.3,145,27912
774683,occ,,,83124,Cetiosauridae indet.,family,38654,,Cetiosauridae,family,38654,Middle Jurassic,,174.1,163.5,27912
775062,occ,,,83226,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Valanginian,,139.8,132.9,27940
775082,occ,,I,83231,Brontopodus sp.,genus,67216,,Brontopodus,genus,67216,Late Oxfordian,,161.2,155.7,27949
775793,occ,,,83250,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Maastrichtian,,70.6,66,27962
775801,occ,,,57000,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Late Campanian,Early Maastrichtian,83.5,66,27962
776101,occ,,,83263,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Maastrichtian,,72.1,66,27965
776445,occ,,,83300,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Maastrichtian,,70.6,66,27953
776448,occ,,,83301,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Maastrichtian,,70.6,66,27953
777778,occ,,,83529,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,27953
777779,occ,20877,,83539,Sauropoda indet.,unranked clade,162966,,Sauropoda,unranked clade,38653,Late Maastrichtian,,70.6,66,27953
780402,occ,,,83956,n. gen. Qingxiusaurus n. sp. youjiangensis,species,133089,,Qingxiusaurus youjiangensis,species,133089,Late Cretaceous,,100.5,66,28123
780403,occ,,,83957,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Oxfordian,,163.5,157.3,28124
781608,occ,,,84192,n. gen. Brohisaurus n. sp. kirthari,species,119653,nomen dubium,Titanosauriformes,unranked clade,57468,Kimmeridgian,,157.3,152.1,28188
781609,occ,,,84193,Brohisaurus kirthari,species,119653,nomen dubium,Titanosauriformes,unranked clade,57468,Kimmeridgian,,157.3,152.1,28188
781610,occ,,,79687,Huanghetitan n. sp. ruyangensis,species,133727,nomen dubium,Somphospondyli,unranked clade,66514,Cenomanian,Turonian,100.5,89.8,28190
781696,occ,,,84197,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Cretaceous,,100.5,66,25167
781700,occ,,,84198,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Late Cretaceous,,100.5,66,25167
781709,occ,,,84203,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Cretaceous,,145,100.5,54333
781710,occ,,,84204,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Cretaceous,,145,100.5,54333
781713,occ,,,59177,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Aptian,Albian,125,100.5,54333
781755,occ,,,61330,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Valanginian,Hauterivian,139.8,129.4,28204
781769,occ,,F,61330,Megaloolithidae indet.,unranked clade,119241,,Megaloolithidae,unranked clade,65555,Valanginian,Hauterivian,139.8,129.4,28204
781773,occ,,,84209,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Early Pliensbachian,,189.6,183,28205
781782,occ,,,84211,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Early Aptian,,125.45,122.46,28208
782217,occ,,,84274,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Bajocian,,170.3,168.3,28239
782373,occ,,,84310,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Santonian,Early Campanian,86.3,70.6,28256
783900,occ,,,27887,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Piripauan,Haumurian,85.8,66,28293
785829,occ,,,84711,n. gen. Huanghetitan n. sp. liujiaxiaensis,species,133728,,Huanghetitan liujiaxiaensis,species,133728,Early Cretaceous,,145,100.5,28417
786405,occ,,,39265,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,28486
786410,occ,,,84840,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,28486
787591,occ,,,85063,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,28486
787661,occ,,,68449,Sauropoda ? indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Hauterivian,,132.9,129.4,28579
787667,occ,,,85076,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Valanginian,,139.8,132.9,28581
788580,occ,21155,,85183,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Late Barremian,Early Aptian,130,122.46,28670
