occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1398109,occ,,,192732,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65425
1398111,occ,,,70029,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,65427
1398266,occ,,,192748,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Kimmeridgian,Tithonian,157.3,145,65427
1398267,occ,,,192748,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,65404
1398329,occ,,,192753,Sauropoda indet.,unranked clade,96955,,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,65433
1398331,occ,,,123526,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1398333,occ,,,192756,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1398461,occ,,,192782,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1398462,occ,,,192783,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Kimmeridgian,Tithonian,155.7,145,65404
1398464,occ,,,192785,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1398468,occ,,,192787,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Late Kimmeridgian,Tithonian,155.7,145,65404
1398469,occ,,,192788,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1398471,occ,,,192790,Sauropoda indet.,unranked clade,95571,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404
1400764,occ,,,49624,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,,157.3,152.1,65628
1400765,occ,,,49624,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Kimmeridgian,,157.3,152.1,65628
1403400,occ,,,96815,n. gen. Zhuchengtitan n. sp. zangjiazhuangensis,species,371020,,Zhuchengtitan zangjiazhuangensis,species,371020,Campanian,,83.6,72.1,65776
1403469,occ,,,193674,Dicraeosauridae indet.,family,319107,,Dicraeosauridae,family,53961,Valanginian,,139.8,132.9,65782
1403470,occ,,,193674,Diplodocidae indet.,family,319108,,Diplodocidae,family,38664,Valanginian,,139.8,132.9,65783
1404599,occ,,,48861,Eusauropoda indet.,unranked clade,57437,,Eusauropoda,unranked clade,57437,Late Campanian,,83.5,70.6,65863
1404600,occ,,,48861,Neosauropoda indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Late Campanian,,83.5,70.6,65863
1405274,occ,,IF,194080,Parabrontopodus sp.,genus,68971,,Parabrontopodus,genus,68971,Hettangian,Early Sinemurian,201.3,189.6,65914
1405277,occ,,IF,68886,Parabrontopodus sp.,genus,68971,,Parabrontopodus,genus,68971,Late Sinemurian,,196.5,189.6,65914
1409661,occ,,,92151,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1409671,occ,,,194794,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1409679,occ,,,194795,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410105,occ,,,194849,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410115,occ,,,194851,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410119,occ,,,194852,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410127,occ,,,194853,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410135,occ,,,194856,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410144,occ,,,194858,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410160,occ,,,194861,Neosauropoda ? indet.,unranked clade,57439,,Neosauropoda,unranked clade,57439,Bathonian,,168.3,166.1,66205
1410231,occ,,,138836,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Early Maastrichtian,,70.6,66,66250
1410237,occ,,,138834,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Early Maastrichtian,,70.6,66,66250
1411227,occ,,,194978,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Maastrichtian,,72.1,66,66250
1412529,occ,,,195171,n. gen. Lingwulong n. sp. shenqi,species,374084,,Lingwulong shenqi,species,374084,Late Toarcian,Bajocian,180.1,168.3,66404
1412654,occ,,,195197,n. gen. Amargatitanis n. sp. macni,species,140518,,Amargatitanis macni,species,140518,Barremian,,129.4,125,29093
1416574,occ,,,193674,n. gen. Pilmatueia n. sp. faundezi,species,375509,,Pilmatueia faundezi,species,375509,Valanginian,,139.8,132.9,66684
1418650,occ,,,196538,n. gen. Anhuilong n. sp. diboensis,species,376758,,Anhuilong diboensis,species,376758,Middle Jurassic,,174.1,163.5,66843
1419048,occ,,,196649,n. gen. Liaoningotitan n. sp. sinensis,species,377179,,Liaoningotitan sinensis,species,377179,Late Barremian,Early Aptian,130,122.46,66900
41524,occ,,,3257,Aves indet.,class,36616,,Aves,class,36616,Early Eocene,Middle Eocene,55.8,37.2,149
41580,occ,,,3256,Aves indet.,class,36616,,Aves,class,36616,Early Eocene,Middle Eocene,55.8,37.2,149
130294,occ,,,10764,n. gen. Protarchaeopteryx n. sp. robusta,species,66068,,Protarchaeopteryx robusta,species,66068,Late Barremian,Early Aptian,130,122.46,4006
130295,occ,,,10764,n. gen. Caudipteryx n. sp. zoui,species,66066,,Caudipteryx zoui,species,66066,Late Barremian,Early Aptian,130,122.46,19421
137486,occ,,,11582,Theropoda indet.,unranked clade,94209,,Theropoda,unranked clade,38513,Campanian,,83.6,72.1,59136
139242,occ,24752,,11890,Gorgosaurus n. sp. sternbergi,species,63900,subjective synonym of,Gorgosaurus libratus,species,53194,Late Campanian,,83.5,70.6,13165
139250,occ,23301,,11893,Gorgosaurus libratus,species,53194,,Gorgosaurus libratus,species,53194,Late Campanian,,83.5,70.6,4205
139252,occ,23302,,11895,Gorgosaurus libratus,species,53194,,Gorgosaurus libratus,species,53194,Late Campanian,,83.5,70.6,4205
139253,occ,18699,,11896,Gorgosaurus libratus,species,53194,,Gorgosaurus libratus,species,53194,Late Campanian,,83.5,70.6,4205
139254,occ,13634,,11897,n. gen. Gorgosaurus n. sp. libratus,species,53194,,Gorgosaurus libratus,species,53194,Late Campanian,,83.5,70.6,17547
139255,occ,18015,,11898,Albertosaurus sarcophagus,species,56319,,Albertosaurus sarcophagus,species,56319,Maastrichtian,,72.1,66,9259
139256,occ,30781,,11899,Albertosaurus sarcophagus,species,56319,,Albertosaurus sarcophagus,species,56319,Early Maastrichtian,,70.6,66,4205
139257,occ,,,11900,Albertosaurus n. sp. arctunguis,species,63710,subjective synonym of,Albertosaurus sarcophagus,species,56319,Late Campanian,,83.5,70.6,12347
139258,occ,18014,,11901,n. gen. Albertosaurus n. sp. sarcophagus,species,56319,,Albertosaurus sarcophagus,species,56319,Late Campanian,,83.5,70.6,9259
139259,occ,,,11902,Albertosaurus sarcophagus,species,56319,,Albertosaurus sarcophagus,species,56319,Late Campanian,,83.5,70.6,4205
139261,occ,,,11903,Daspletosaurus torosus,species,57258,,Daspletosaurus torosus,species,57258,Late Campanian,,83.5,70.6,4205
139262,occ,,,11904,Theropoda indet.,unranked clade,94209,,Theropoda,unranked clade,38513,Late Campanian,,83.5,70.6,62883
139290,occ,23303,,11915,n. gen. Daspletosaurus n. sp. torosus,species,57258,,Daspletosaurus torosus,species,57258,Middle Campanian,,83.5,70.6,4205
139291,occ,30120,,11916,Albertosaurus sp.,genus,38607,,Albertosaurus,genus,38607,Early Maastrichtian,,70.6,66,51906
139292,occ,22878,,11917,Tyrannosaurus rex,species,54833,,Tyrannosaurus rex,species,54833,Maastrichtian,,72.1,66,4218
139293,occ,,,11918,cf. Tyrannosaurus rex,species,54833,,Tyrannosaurus rex,species,54833,Maastrichtian,,72.1,66,4205
139295,occ,25241,,11920,Theropoda indet.,unranked clade,91970,,Theropoda,unranked clade,38513,Hettangian,Sinemurian,201.3,190.8,36780
144305,occ,,,10760,Dromaeosauridae indet.,family,38561,,Dromaeosauridae,family,38561,Late Maastrichtian,,70.6,66,4002
144307,occ,22890,,12584,Bistahieversor sealeyi,species,163808,,Bistahieversor sealeyi,species,163808,Late Campanian,,83.5,70.6,32137
144308,occ,,,12585,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Puaroan,,148.5,145,4249
146081,occ,,,12855,Coelurosauria indet.,suborder,53940,,Coelurosauria,suborder,53940,Maastrichtian,,72.1,66,19317
148510,occ,34088,,13106,Vegaviidae indet.,unranked clade,361851,,Vegaviidae,unranked clade,361851,Late Maastrichtian,,70.6,66,63548
148628,occ,,,13108,Mononykus olecranus,species,67288,,Mononykus olecranus,species,67287,Maastrichtian,,72.1,66,4373
148629,occ,,,13108,Tarbosaurus bataar,species,57254,,Tarbosaurus bataar,species,63705,Maastrichtian,,72.1,66,4373
149328,occ,,,13142,Coeluridae ? indet.,family,53001,,Coeluridae,family,53001,Maastrichtian,,72.1,66,4381
149586,occ,11815,,13210,Carnosauria indet.,unranked clade,53943,,Carnosauria,unranked clade,53943,Maastrichtian,Early Maastrichtian,72.1,66,55175
149592,occ,,,13212,n. gen. Creosaurus n. sp. atrox,species,52970,subjective synonym of,Allosaurus fragilis,species,52962,Kimmeridgian,Tithonian,157.3,145,7813
149596,occ,,,13214,Creosaurus atrox,species,52970,subjective synonym of,Allosaurus fragilis,species,52962,Kimmeridgian,Tithonian,157.3,145,4387
149597,occ,,,13214,Allosaurus fragilis,species,52962,,Allosaurus fragilis,species,52962,Kimmeridgian,Tithonian,157.3,145,4387
149601,occ,,,13214,Antrodemus valens,species,64031,subjective synonym of,Allosaurus fragilis,species,52962,Kimmeridgian,Tithonian,157.3,145,4387
149834,occ,,,13263,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Rhaetian,Hettangian,208.5,199.3,4395
149835,occ,,,13264,Ornimegalonyx oteroi,species,290147,,Ornimegalonyx oteroi,species,290147,Pleistocene,,2.588,0.0117,4396
149859,occ,19729,,13268,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Late Barremian,Early Aptian,130,122.46,14199
150093,occ,,,18597,Phalacrocorax n. sp. subvolans,species,53350,recombined as,Anhinga subvolans,species,53350,Hemingfordian,,20.43,15.97,4414
150094,occ,,,18597,Proictinia n. sp. floridana,species,53301,recombined as,Promilio floridanus,species,53301,Hemingfordian,,20.43,15.97,4414
150133,occ,,,13296,Buteo n. sp. fluviaticus,species,100015,,Buteo fluviaticus,species,100015,Orellan,,33.9,33.3,4415
150134,occ,,,13297,n. gen. Hadrogyps n. sp. aigialeus,species,53351,,Hadrogyps aigialeus,species,53351,Langhian,,15.97,13.82,4416
150135,occ,,,13298,n. gen. Primapus n. sp. lacki,species,53337,,Primapus lacki,species,53337,Ypresian,,56,47.8,4417
150136,occ,,,13299,Primapus lacki,species,53337,,Primapus lacki,species,53337,Ypresian,,56,47.8,4417
150137,occ,,,13300,Praemancalla n. sp. wetmorei,species,145757,recombined as,Miomancalla wetmorei,species,145757,Messinian,Zanclean,7.246,3.6,4418
150138,occ,,,13301,Ichthyornis cf. dispar,species,54877,,Ichthyornis dispar,species,54877,Early Coniacian,Early Campanian,89.3,70.6,4419
150139,occ,,,13301,Hesperornis sp.,genus,36620,,Hesperornis,genus,36620,Early Coniacian,Early Campanian,89.3,70.6,4419
150155,occ,,,13309,n. gen. Neogaeornis n. sp. wetzeli,species,53321,,Neogaeornis wetzeli,species,53321,Late Maastrichtian,,70.6,66,6052
150156,occ,,,13312,n. gen. Alexornis n. sp. antecedens,species,53319,,Alexornis antecedens,species,53319,Santonian,,86.3,83.6,4423
150157,occ,,,13306,n. gen. Yacoraitichnus n. sp. avis,species,58867,,Yacoraitichnus avis,species,58867,Maastrichtian,,72.1,66,6049
150158,occ,,IF,13308,n. gen. Patagonichnornis n. sp. venetiorum,species,53322,,Patagonichnornis venetiorum,species,53322,Late Maastrichtian,,70.6,66,6051
150159,occ,,,13313,Dromaius n. sp. gidju,species,53358,recombined as,Emuarius gidju,species,53358,Late Oligocene,Early Miocene,28.4,15.97,4424
150160,occ,,,13314,Dromaius sp.,genus,173845,,Dromaius,genus,173845,Middle Miocene,,15.97,11.608,4424
150161,occ,,,13315,Dromaius sp.,genus,173845,,Dromaius,genus,173845,Late Miocene,,11.608,5.333,4424
150162,occ,,,13316,Dromaius ocypus,species,53357,,Dromaius ocypus,species,53357,Pliocene,,5.333,2.588,4424
150163,occ,,,13317,Dromaius novaehollandiae,species,53353,,Dromaius novaehollandiae,species,164088,Late Pliocene,Early Pleistocene,3.6,0.781,4424
150164,occ,,,13317,Dromaius sp.,genus,173845,,Dromaius,genus,173845,Late Pliocene,Early Pleistocene,3.6,0.781,4424
150165,occ,,,13316,Dromaius cf. ocypus,species,53357,,Dromaius ocypus,species,53357,Pliocene,,5.333,2.588,4424
150166,occ,,,13318,Dromaius novaehollandiae,species,53353,,Dromaius novaehollandiae,species,164088,Early Pliocene,Middle Pleistocene,5.333,0.126,4424
150167,occ,,,13319,Dromaius sp.,genus,173845,,Dromaius,genus,173845,Pliocene,Quaternary,5.333,0,4424
150168,occ,,,13320,Lithornis vulturinus,species,246687,,Lithornis vulturinus,species,246687,Early Eocene,,55.8,48.6,4416
150169,occ,,,13321,Paracathartes howardae,species,246699,,Paracathartes howardae,species,246699,Early Eocene,,55.8,48.6,4416
150170,occ,,,13322,Eocathartes robustus,species,53325,,Eocathartes robustus,species,53325,Lutetian,,47.8,41.3,4416
150171,occ,,,13323,Neocathartes grallator,species,349768,,Neocathartes grallator,species,349768,Late Eocene,,37.2,33.9,4416
150172,occ,,,13324,Diatropornis ellioti,species,53328,species not entered,Diatropornis,genus,53328,Late Eocene,Early Oligocene,37.2,28.4,4416
150173,occ,,,13325,Plesiocathartes europaeus,species,370282,,Plesiocathartes europaeus,species,370282,Late Eocene,Early Oligocene,37.2,28.4,4416
150244,occ,,,13335,n. gen. Palaeocursornis n. sp. biharicus,species,134979,nomen dubium,Aves,class,36616,Berriasian,,145,139.8,4007
150246,occ,23550,,13335,Theropoda indet.,unranked clade,91970,,Theropoda,unranked clade,38513,Berriasian,,145,139.8,4007
150313,occ,,I,13343,n. gen. Hispanosauropus n. sp. hauboldi,species,68178,,Hispanosauropus hauboldi,species,68178,Kimmeridgian,,157.3,152.1,5982
150314,occ,,I,13342,Hispanosauropus hauboldi,species,68178,,Hispanosauropus hauboldi,species,68178,Kimmeridgian,,157.3,152.1,5982
150324,occ,18464,F,13347,Macroolithus ? sp.,genus,67183,,Macroolithus,genus,67183,Early Maastrichtian,,70.6,66,14217
150326,occ,17810,F,13349,Macroolithus rugustus,species,67192,,Macroolithus rugustus,species,67191,Maastrichtian,,72.1,66,17027
150847,occ,,,13305,n. gen. Patagopteryx n. sp. deferrariisi,species,68529,,Patagopteryx deferrariisi,species,68529,Santonian,,86.3,83.6,6047
150848,occ,30121,,13305,n. gen. Neuquenornis n. sp. volans,species,100989,,Neuquenornis volans,species,100989,Santonian,,86.3,83.6,6046
150849,occ,,,13409,Megalosaurus n. sp. wetherilli,species,55479,recombined as,Dilophosaurus wetherilli,species,55479,Sinemurian,Pliensbachian,199.3,182.7,13844
150850,occ,,,13410,Megalosaurus wetherilli,species,55479,recombined as,Dilophosaurus wetherilli,species,55479,Sinemurian,Pliensbachian,199.3,182.7,13844
150853,occ,,,13411,Ornithomimidae indet.,family,38539,,Ornithomimidae,family,38539,Cenomanian,Santonian,100.5,83.6,6048
150854,occ,,,13411,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Cenomanian,Santonian,100.5,83.6,6048
154631,occ,,,13738,Aves indet.,class,36616,,Aves,class,36616,Holocene,,0.0117,0,6145
154986,occ,,,13776,n. gen. Gobipteryx n. sp. minuta,species,57334,,Gobipteryx minuta,species,57334,Campanian,,83.6,72.1,9759
204176,occ,,,22778,Prunella vulgaris,species,368981,species not entered,Prunella,genus,368981,Piacenzian,,3.6,2.588,6556
204344,occ,,,22779,Prunella vulgaris,species,368981,species not entered,Prunella,genus,368981,Piacenzian,,3.6,2.588,6556
212043,occ,,,21294,Aves indet.,class,36616,,Aves,class,36616,Calabrian,,1.806,0.781,4454
212060,occ,,,21300,Aves indet.,class,36616,,Aves,class,36616,Gelasian,,2.588,1.806,4454
212166,occ,,,21332,Aves indet.,class,36616,,Aves,class,36616,Messinian,Piacenzian,7.246,2.588,4648
213455,occ,,,21802,Numida sp.,genus,99148,,Numida,genus,99148,Piacenzian,,3.6,2.588,4451
213503,occ,,,21824,Phasianidae indet.,family,39340,,Phasianidae,family,39340,Early Pleistocene,,2.588,0.781,4896
213553,occ,,,21855,Accipitridae indet.,family,39323,,Accipitridae,family,39323,Early Miocene,Middle Miocene,23.03,11.608,4922
213563,occ,,,21855,Struthionidae indet.,family,39276,,Struthionidae,family,39276,Early Miocene,Middle Miocene,23.03,11.608,4922
213564,occ,,,21855,Phasianidae indet.,family,39340,,Phasianidae,family,39340,Early Miocene,Middle Miocene,23.03,11.608,4922
213633,occ,,,21857,Aves indet.,class,36616,,Aves,class,36616,Pleistocene,Holocene,2.588,0,5212
213652,occ,,,21858,Struthio camelus,species,223891,,Struthio camelus,species,223891,Holocene,,0.0117,0,5213
213681,occ,,,21861,Struthio camelus,species,223891,,Struthio camelus,species,223891,Holocene,,0.0117,0,5214
213690,occ,,,21862,Columbidae indet.,family,39353,,Columbidae,family,39353,Holocene,,0.0117,0,5216
213724,occ,,,21878,Struthio camelus,species,223891,,Struthio camelus,species,223891,Holocene,,0.0117,0,5222
213748,occ,,,21886,Platalea leucorodia,species,368589,,Platalea leucorodia,species,368589,Pleistocene,,2.588,0.0117,5209
213749,occ,,,21886,Anas acuta,species,83435,,Anas acuta,species,83435,Pleistocene,,2.588,0.0117,5209
213750,occ,,,21886,Ardea cinerea,species,83488,,Ardea cinerea,species,83488,Pleistocene,,2.588,0.0117,5209
213751,occ,,,21886,Anas crecca,species,133772,,Anas crecca,species,133772,Pleistocene,,2.588,0.0117,5209
213765,occ,,,21888,Platalea leucorodia,species,368589,,Platalea leucorodia,species,368589,Pleistocene,,2.588,0.0117,5224
213766,occ,,,21888,Anas acuta,species,83435,,Anas acuta,species,83435,Pleistocene,,2.588,0.0117,5224
213769,occ,,,21888,Phalacrocorax carbo,species,336370,,Phalacrocorax carbo,species,336369,Pleistocene,,2.588,0.0117,5224
213770,occ,,,21888,Ardea cinerea,species,83488,,Ardea cinerea,species,83488,Pleistocene,,2.588,0.0117,5224
213771,occ,,,21888,Phoenicopterus antiquorum,species,368607,subjective synonym of,Phoenicopterus roseus,species,368608,Pleistocene,,2.588,0.0117,5224
213772,occ,,,21888,Plectropterus gambensis,species,368602,,Plectropterus gambensis,species,368601,Pleistocene,,2.588,0.0117,5224
213773,occ,,,21888,Anser albifrons,species,335665,,Anser albifrons,species,335665,Pleistocene,,2.588,0.0117,5224
213774,occ,,,21888,Anser fabalis,species,368593,,Anser fabalis,species,368592,Pleistocene,,2.588,0.0117,5224
213775,occ,,,21888,Branta bernicla,species,83428,,Branta bernicla,species,83427,Pleistocene,,2.588,0.0117,5224
213776,occ,,,21888,Tadorna ferruginea,species,368595,,Tadorna ferruginea,species,368594,Pleistocene,,2.588,0.0117,5224
213777,occ,,,21888,Anas platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Pleistocene,,2.588,0.0117,5224
213778,occ,,,21888,Anas penelope,species,368603,recombined as,Mareca penelope,species,368603,Pleistocene,,2.588,0.0117,5224
213779,occ,,,21888,Aythya ferina,species,368600,,Aythya ferina,species,368599,Pleistocene,,2.588,0.0117,5224
213780,occ,,,21888,Mergus merganser,species,336064,,Mergus merganser,species,336064,Pleistocene,,2.588,0.0117,5224
213781,occ,,,21888,Mergus serrator,species,83462,,Mergus serrator,species,83462,Pleistocene,,2.588,0.0117,5224
213782,occ,,,21888,Mergus albellus,species,368596,recombined as,Mergellus albellus,species,368596,Pleistocene,,2.588,0.0117,5224
