occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
564423,occ,,,58909,Chasmosaurus belli,species,66019,,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,12314
564424,occ,17763,,58910,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
564425,occ,18687,,58911,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,19383
564426,occ,,,58912,Chasmosaurus n. sp. brevirostris,species,63964,subjective synonym of,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,12314
564548,occ,,,58943,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,12319
564550,occ,33826,,58945,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
564551,occ,17801,,58946,Gryposaurus notabilis,species,63251,,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,16982
564552,occ,,,58947,n. gen. Gryposaurus n. sp. notabilis,species,63251,,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,17546
564553,occ,18708,,58948,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
564554,occ,18709,,58949,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
564555,occ,17765,,58950,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
564556,occ,18110,,58951,Panoplosaurus mirus,species,52788,,Panoplosaurus mirus,species,52788,Late Campanian,,83.5,70.6,7748
564557,occ,17766,,58952,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
564558,occ,18707,,58953,Prosaurolophus sp.,genus,38767,,Prosaurolophus,genus,38767,Late Campanian,,83.5,70.6,33225
564559,occ,33831,,58954,Chasmosaurus belli,species,66019,,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,16982
564560,occ,18715,,58955,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,63500
564561,occ,18714,,58956,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
564562,occ,35039,,58957,Platypelta coombsi,species,374255,,Platypelta coombsi,species,374255,Late Campanian,,83.5,70.6,66472
564563,occ,18686,,58958,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
564564,occ,18689,,58959,Hadrosauridae indet.,family,364121,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
564566,occ,18688,,58960,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
564567,occ,,,58962,Monoclonius n. sp. flexus,species,63961,subjective synonym of,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,17197
565019,occ,,,59004,Euoplocephalus tutus,species,63917,,Euoplocephalus tutus,species,52912,Late Campanian,,83.5,70.6,12046
565020,occ,18706,,59005,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
565021,occ,32348,,59006,Kosmoceratops sp.,genus,243366,,Kosmoceratops,genus,243366,Late Campanian,,83.5,70.6,59189
565022,occ,,,59007,Tetragonosaurus n. sp. cranibrevis,species,63451,subjective synonym of,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,12118
565023,occ,31042,,59008,Corythosaurus intermedius,species,63255,,Corythosaurus intermedius,species,64017,Late Campanian,,83.5,70.6,54993
565024,occ,,,59009,Corythosaurus intermedius,species,63255,,Corythosaurus intermedius,species,64017,Late Campanian,,83.5,70.6,12319
565035,occ,34068,,59010,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
565046,occ,17778,,59011,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,16982
565047,occ,17798,,59012,Gryposaurus incurvimanus,species,64298,subjective synonym of,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,16982
565058,occ,17799,,59013,Gryposaurus incurvimanus,species,64298,subjective synonym of,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,16982
565074,occ,29603,,59014,Chasmosaurus belli,species,66019,,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,50005
565085,occ,,,59015,n. gen. Scolosaurus n. sp. cutleri,species,66259,,Scolosaurus cutleri,species,66259,Middle Campanian,Late Campanian,83.5,70.6,62853
565097,occ,33828,,59016,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
565098,occ,,,59017,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,33225
565099,occ,,,59018,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,62887
565100,occ,17883,,59019,Parasaurolophus walkeri,species,63256,,Parasaurolophus walkeri,species,63256,Late Campanian,,83.5,70.6,16964
565101,occ,18692,,59020,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
565102,occ,24762,,59021,Prosaurolophus maximus,species,53384,,Prosaurolophus maximus,species,53384,Late Campanian,,83.5,70.6,33225
565103,occ,18667,,59022,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,19383
565104,occ,35040,,59023,Scolosaurus cutleri,species,66259,,Scolosaurus cutleri,species,66259,Late Campanian,,83.5,70.6,66472
565106,occ,17771,,59025,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
565107,occ,15784,,59026,Chasmosaurus canadensis ?,species,63907,subjective synonym of,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,16806
565108,occ,17779,,59027,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,16982
565130,occ,35042,,59037,Ankylosaurinae indet.,subfamily,52798,,Ankylosaurinae,subfamily,52798,Late Campanian,,83.5,70.6,66472
565131,occ,18704,,59038,Panoplosaurus rugosidens,species,81256,recombined as,Edmontonia rugosidens,species,63263,Late Campanian,,83.5,70.6,15355
565132,occ,17772,,59039,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
565134,occ,18698,,59041,n. gen. Brachylophosaurus n. sp. canadensis,species,65213,,Brachylophosaurus canadensis,species,65213,Late Campanian,,83.5,70.6,51599
565136,occ,18695,,59043,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
565149,occ,18700,,59045,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Middle Campanian,Late Campanian,83.5,70.6,15355
565157,occ,33827,,59046,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,19374
565158,occ,,,59047,Chasmosaurus belli,species,66019,,Chasmosaurus belli,species,63914,Late Campanian,,83.5,70.6,12314
565159,occ,,,59048,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,9597
565160,occ,,,59049,Prosaurolophus maximus,species,53384,,Prosaurolophus maximus,species,53384,Late Campanian,,83.5,70.6,15355
565162,occ,,,59050,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,15355
565163,occ,,,59051,Prosaurolophus maximus,species,53384,,Prosaurolophus maximus,species,53384,Late Campanian,,83.5,70.6,15355
565164,occ,,,59052,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,15355
565230,occ,,,59068,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,16780
565231,occ,,,59068,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,16780
565232,occ,34920,,59068,Glyptodontopelta mimus,species,82624,,Glyptodontopelta mimus,species,82624,Maastrichtian,,72.1,66,66250
565266,occ,,,50291,"""Camptosaurus"" valdensis",species,64521,subjective synonym of,Valdosaurus canaliculatus,species,52885,Late Hauterivian,Early Barremian,136.4,125.45,16791
565268,occ,15778,,36365,Heterodontosauridae ? indet.,family,38722,,Heterodontosauridae,family,38722,Early Barremian,,130,125.45,16791
565270,occ,31376,,59069,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Late Hauterivian,Early Barremian,136.4,125.45,16791
565366,occ,,,36366,cf. Hypsilophodon sp.,genus,38736,,Hypsilophodon,genus,38736,Berriasian,,145,139.8,31068
565372,occ,,,36368,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Early Barremian,,130,125.45,16800
565386,occ,21841,,36375,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Barremian,,130,125.45,55500
565387,occ,21842,,36375,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Barremian,,130,125.45,55500
565411,occ,,,36372,Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Early Barremian,,130,125.45,16800
565412,occ,31341,,59075,Iguanodon galvensis,species,321748,,Iguanodon galvensis,species,321748,Early Barremian,,130,125.45,55476
565413,occ,31342,,59075,Iguanodon galvensis,species,321748,,Iguanodon galvensis,species,321748,Early Barremian,,130,125.45,55476
565435,occ,,,59078,Stegosauria indet.,unranked clade,38798,,Stegosauria,unranked clade,38798,Early Barremian,,130,125.45,16811
565436,occ,28796,,59079,Stegosauria indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Late Hauterivian,,136.4,130,47244
565450,occ,,I,53025,Anomoepus sp.,genus,67049,,Anomoepus,genus,67049,Hettangian,Sinemurian,201.3,190.8,16826
565464,occ,21447,,39423,Thyreophora indet.,unranked clade,52777,,Thyreophora,unranked clade,52777,Middle Tithonian,Early Berriasian,150.8,140.2,29301
565465,occ,,,59089,Dacentrurus armatus,species,56505,,Dacentrurus armatus,species,52989,Late Barremian,,130,125.45,41127
565467,occ,,,59091,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Hauterivian,,132.9,129.4,16839
565469,occ,,,59092,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Barremian,Aptian,130,113,16839
565471,occ,,,59093,Iguanodontidae ? indet.,family,38744,,Iguanodontidae,family,38744,Aptian,,125,113,16839
565477,occ,,,59096,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Valanginian,,139.8,132.9,16842
565479,occ,,,59097,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Valanginian,,139.8,132.9,16842
565482,occ,,,59099,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Barremian,,129.4,125,16843
565483,occ,,,59099,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Barremian,,129.4,125,16843
565484,occ,,,59100,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Aptian,,125,113,16844
565492,occ,17802,,59102,Gryposaurus notabilis,species,63251,,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,16982
565493,occ,,,59103,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565494,occ,,,59104,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565495,occ,17780,,59105,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Middle Campanian,,83.5,70.6,16982
565496,occ,31043,,59106,Corythosaurus intermedius,species,63255,,Corythosaurus intermedius,species,64017,Late Campanian,,83.5,70.6,54993
565497,occ,,,59107,Troodon validus,species,63902,recombined as,Stegoceras validum,species,81379,Late Campanian,,83.5,70.6,12773
565498,occ,,,59108,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,15355
565499,occ,17777,,59109,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
565500,occ,17774,,59110,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Late Campanian,,83.5,70.6,16982
565501,occ,,,59111,Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Late Campanian,,83.5,70.6,15355
565502,occ,,,59112,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Middle Campanian,Late Campanian,83.5,70.6,15355
565506,occ,,F,59114,Spheroolithus sp.,genus,67290,,Spheroolithus,genus,67290,Late Campanian,,83.5,70.6,16845
565509,occ,,,59114,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,16845
565516,occ,,,59117,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,15355
565517,occ,17776,,59118,Centrosaurus apertus,species,63911,,Centrosaurus apertus,species,63911,Middle Campanian,Late Campanian,83.5,70.6,16982
565518,occ,17800,,59119,Gryposaurus incurvimanus,species,64298,subjective synonym of,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,16982
565520,occ,17789,,59120,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,16982
565577,occ,,,59128,Omosaurus n. sp. durobrivensis,species,56499,nomen dubium,Stegosauria,unranked clade,38798,Middle Callovian,,164.7,161.2,25692
565594,occ,,,59130,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565596,occ,,,59132,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565599,occ,,,59135,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565600,occ,17785,,59136,Chasmosaurus cf. russelli,species,66020,,Chasmosaurus russelli,species,66020,Late Campanian,,83.5,70.6,14101
565602,occ,,,59138,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565604,occ,,,59140,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565605,occ,,,59141,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565606,occ,,,59142,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565607,occ,,,59143,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565608,occ,17790,,59144,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,16982
565609,occ,17893,,59145,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,16964
565610,occ,,,59146,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565637,occ,33716,,59154,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Late Oxfordian,,161.2,155.7,7420
565870,occ,,,59219,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565872,occ,17761,,59220,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,16982
565873,occ,17898,,59221,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Late Campanian,,83.5,70.6,16964
565874,occ,17868,,59222,Styracosaurus albertensis,species,56144,,Styracosaurus albertensis,species,56144,Late Campanian,,83.5,70.6,16964
565875,occ,18931,,59222,Pachycephalosaurus wyomingensis,species,52835,,Pachycephalosaurus wyomingensis,species,64648,Late Campanian,,83.5,70.6,14453
565878,occ,31041,,59225,Lambeosaurus clavinitialis,species,63452,,Lambeosaurus clavinitialis,species,63452,Late Campanian,,83.5,70.6,54993
565879,occ,,,59226,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,15355
565881,occ,17781,,59228,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,16982
565932,occ,,,59248,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Campanian,,83.6,72.1,16857
565939,occ,,,59250,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Campanian,,83.6,72.1,16857
565941,occ,,,59251,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Campanian,,83.6,72.1,16857
566000,occ,32482,,59268,Rhabdodon sp. 1 informal,species,38753,species not entered,Rhabdodon,genus,38753,Early Maastrichtian,,70.6,66,59608
566032,occ,,,59269,Rhabdodon aff. robustus,species,66742,recombined as,Zalmoxes robustus,species,66741,Late Campanian,,83.5,70.6,16947
566033,occ,,,59269,Struthiosaurus ? sp.,genus,38830,,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,16947
566039,occ,,,59269,Ankylosauridae ? indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,16947
566041,occ,17829,,59270,n. gen. Ouranosaurus n. sp. nigeriensis,species,52877,,Ouranosaurus nigeriensis,species,52877,Albian,,113,100.5,25315
566215,occ,,,59286,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Early Cretaceous,,145,100.5,16940
566776,occ,18003,,59338,n. gen. Muttaburrasaurus n. sp. langdoni,species,64271,,Muttaburrasaurus langdoni,species,64271,Late Albian,,105.3,99.6,16996
566780,occ,,,59339,n. gen. Heterodontosaurus n. sp. tucki,species,52902,,Heterodontosaurus tucki,species,52902,Sinemurian,,199.3,190.8,16997
566802,occ,,,59350,Polacanthus n. sp. rudgwickensis,species,66726,,Polacanthus rudgwickensis,species,66726,Late Hauterivian,Early Barremian,136.4,125.45,13933
566804,occ,17804,,59353,Polacanthus sp.,genus,52784,,Polacanthus,genus,52784,Late Hauterivian,Early Barremian,136.4,125.45,17002
566831,occ,,,59363,Fabrosauridae indet.,family,38714,,Fabrosauridae,family,38714,Hettangian,Sinemurian,201.3,190.8,17010
566934,occ,29000,,59365,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,47964
566936,occ,,,59366,Ornithopoda indet. D informal,unranked clade,38713,obsolete variant of,Ornithopoda,unranked clade,38713,Albian,,113,100.5,29010
566950,occ,,,59372,Pinacosaurus sp.,genus,38833,,Pinacosaurus,genus,38833,Late Campanian,,83.5,70.6,42291
566953,occ,,,48235,Pachycephalosauria indet.,unranked clade,38782,,Pachycephalosauria,unranked clade,38782,Lancian,,70.6,66,17033
566955,occ,,,59375,Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Kimmeridgian,,157.3,152.1,17041
566957,occ,19180,,59376,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Barremian,,129.4,125,17043
566959,occ,,,59377,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Barremian,,129.4,125,17043
566961,occ,18928,,59378,Colepiocephale lambei,species,67691,,Colepiocephale lambei,species,56574,Middle Campanian,,83.5,70.6,14453
566962,occ,18930,,59379,Colepiocephale lambei,species,67691,,Colepiocephale lambei,species,56574,Middle Campanian,,83.5,70.6,14453
566964,occ,,,59381,Trachodontidae indet.,family,52931,subjective synonym of,Hadrosauridae,family,38755,Senonian,,89.3,66,18525
566965,occ,,,59382,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Senonian,,89.3,66,16510
566966,occ,,,59382,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Senonian,,89.3,66,16510
566968,occ,,,59383,Hadrosaurus sp.,genus,38762,,Hadrosaurus,genus,38762,Maastrichtian,,72.1,66,16510
566972,occ,,,59385,Ankylosauria ? indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,16510
566974,occ,,,59386,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,16510
567016,occ,,,59408,n. gen. Anoplosaurus n. sp. curtonotus,species,56558,,Anoplosaurus curtonotus,species,56558,Early Cenomanian,,99.6,93.5,9804
567017,occ,,,59409,n. gen. Eucercosaurus n. sp. tanyspondylus,species,56560,nomen dubium,Ankylosauria,unranked clade,38816,Early Cenomanian,,99.6,93.5,9804
567018,occ,,,59410,n. gen. Limnosaurus n. sp. transsylvanicus,species,68153,recombined as,Telmatosaurus transsylvanicus,species,68153,Late Campanian,Early Maastrichtian,83.5,66,32946
