tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_sqrt,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
774,Raven.phy.nex,118.3754509,113.107862,114.8811869,0.012569748,-0.001222863,0.022380776,388.5686729,0.048888889,0.047031267,-2.19E-04,0.032532855,0.062399787,-3.04E-04,-1.19E-04,450,0.002222222,0.217225575,0.102456884,0.296607989,387.160817,0.002222222
775,Raven.phy.nex,118.9600008,113.006225,114.815579,0.012285227,0.001131921,0.023905071,534.8075904,0.04,0.046882344,-2.14E-04,0.033231952,0.058243928,-2.94E-04,-1.25E-04,450,0.002222222,0.21698714,0.12558605,0.302549856,434.805518,0.002222222
776,Raven.phy.nex,119.94142,113.2375062,115.3335241,0.011558188,-5.76E-04,0.023626693,450,0.066666667,0.049858385,-2.41E-04,0.036091284,0.062443279,-3.25E-04,-1.49E-04,450,0.002222222,0.22363599,0.119082592,0.307364155,450,0.002222222
777,Raven.phy.nex,119.443526,113.2075031,115.0133882,0.013164545,0.001668231,0.023015472,618.3679795,0.031111111,0.048027763,-2.26E-04,0.033060764,0.061290046,-3.16E-04,-1.35E-04,450,0.002222222,0.225400088,0.13196341,0.3167583,450,0.002222222
778,Raven.phy.nex,118.0098827,112.1554101,114.1654904,0.012479521,8.99E-04,0.025317838,450,0.057777778,0.045563508,-2.04E-04,0.026876134,0.056011393,-2.97E-04,-1.29E-04,398.5089113,0.002222222,0.21595483,0.12637669,0.30736249,381.0474974,0.004444444
779,Raven.phy.nex,118.9111503,113.7035186,115.3252954,0.01252813,0.00184702,0.023781794,450,0.04,0.045061786,-2.05E-04,0.031491985,0.057571235,-2.84E-04,-1.10E-04,645.5303743,0.008888889,0.209553656,0.101694431,0.303523687,450,0.002222222
780,Raven.phy.nex,118.0451229,111.6206986,113.8771751,0.013152256,-1.58E-04,0.023454779,450,0.035555556,0.048898969,-2.35E-04,0.03330761,0.059944985,-3.16E-04,-1.40E-04,450,0.002222222,0.223515843,0.101765788,0.314612231,450,0.002222222
781,Raven.phy.nex,119.6174382,112.7753645,115.3090481,0.012576028,-9.37E-04,0.021869692,450,0.044444444,0.048565551,-2.31E-04,0.033621613,0.059945554,-3.08E-04,-1.29E-04,450,0.002222222,0.221460693,0.121495297,0.316858259,450,0.002222222
782,Raven.phy.nex,117.9040963,112.3336996,114.0085808,0.01246044,8.99E-04,0.023256891,524.0288327,0.048888889,0.046149107,-2.12E-04,0.032382892,0.058247838,-3.04E-04,-1.29E-04,548.0012381,0.002222222,0.220658866,0.125599461,0.329343526,450,0.002222222
783,Raven.phy.nex,118.8613958,112.6571191,114.5548159,0.012086184,-1.06E-04,0.02253728,450,0.04,0.046921721,-2.14E-04,0.032971177,0.057763117,-2.88E-04,-1.39E-04,450,0.002222222,0.218674674,0.12784987,0.313940117,450,0.002222222
784,Raven.phy.nex,118.867377,112.9403201,114.9814981,0.012547101,5.88E-04,0.023886953,519.215177,0.035555556,0.045612898,-2.07E-04,0.031411399,0.056662641,-2.89E-04,-1.26E-04,450,0.002222222,0.215131035,0.128421115,0.308598258,676.2497107,0.002222222
785,Raven.phy.nex,119.0615878,113.571963,114.8621228,0.01224642,-5.42E-04,0.023160661,450,0.062222222,0.046029706,-2.12E-04,0.029511057,0.058998309,-3.04E-04,-1.16E-04,450,0.002222222,0.217852654,0.128033283,0.308817778,450,0.002222222
786,Raven.phy.nex,119.0837896,113.3302504,114.7691146,0.012832294,-4.50E-05,0.024302597,450,0.053333333,0.045434559,-2.05E-04,0.030095594,0.058317438,-2.83E-04,-9.55E-05,450,0.002222222,0.217393131,0.112530941,0.292824665,450,0.002222222
787,Raven.phy.nex,119.0092306,113.7815244,115.0972125,0.012547786,3.43E-04,0.024132246,537.9902615,0.048888889,0.048345874,-2.30E-04,0.03258946,0.062576639,-3.28E-04,-1.24E-04,450,0.002222222,0.226461266,0.111658921,0.316480768,379.1266417,0.002222222
788,Raven.phy.nex,119.6525385,113.8669444,115.5687881,0.011258944,-0.002343477,0.022581845,450,0.093333333,0.050873738,-2.49E-04,0.033872058,0.06291231,-3.50E-04,-1.60E-04,450,0.002222222,0.223930189,0.139685495,0.313686934,558.3924237,0.002222222
789,Raven.phy.nex,118.9337593,112.9934612,114.3635695,0.013704851,-3.41E-05,0.02384457,450,0.017777778,0.049708666,-2.43E-04,0.034833364,0.062610363,-3.26E-04,-1.37E-04,450,0.002222222,0.22991289,0.128840701,0.333543715,433.2740872,0.002222222
790,Raven.phy.nex,119.1896165,112.5589374,114.775956,0.011470432,-0.001114785,0.022553716,450,0.088888889,0.048502091,-2.28E-04,0.032698085,0.058701037,-3.13E-04,-1.34E-04,526.8566829,0.002222222,0.221239897,0.126181153,0.307515544,450,0.002222222
791,Raven.phy.nex,119.5914919,112.7254738,114.9982346,0.012293378,1.43E-05,0.024630766,450,0.062222222,0.049228167,-2.35E-04,0.035508092,0.061856029,-3.30E-04,-1.55E-04,450,0.002222222,0.225787111,0.139677612,0.318403414,450,0.002222222
792,Raven.phy.nex,118.8547704,113.1056327,114.4656068,0.013022685,0.001894811,0.024136457,450,0.04,0.04552229,-2.04E-04,0.034389185,0.058814097,-2.80E-04,-1.19E-04,450,0.002222222,0.219322881,0.132054504,0.300300094,450,0.002222222
793,Raven.phy.nex,118.9326953,113.0024524,114.9730073,0.012362625,5.34E-05,0.024328321,450,0.053333333,0.047668068,-2.24E-04,0.02936341,0.059239664,-3.08E-04,-1.36E-04,450,0.002222222,0.217518783,0.125672309,0.306931755,450,0.004444444
794,Raven.phy.nex,120.1458809,113.8489429,115.8854524,0.011854832,-8.85E-05,0.023715882,450,0.057777778,0.04943112,-2.37E-04,0.033040733,0.060868812,-3.25E-04,-1.45E-04,952.0955555,0.002222222,0.212194052,0.09956377,0.301289594,392.9271134,0.002222222
795,Raven.phy.nex,118.6140376,112.5903853,114.9343409,0.012229692,0.00109347,0.021927924,278.5370538,0.048888889,0.04611002,-2.10E-04,0.034078661,0.057602167,-2.97E-04,-1.30E-04,450,0.002222222,0.215919499,0.116778407,0.300219576,450,0.002222222
796,Raven.phy.nex,118.7988428,113.6396534,115.0439032,0.012641804,0.001444164,0.026048988,450,0.053333333,0.044925475,-1.99E-04,0.029282734,0.057128942,-2.79E-04,-1.10E-04,450,0.002222222,0.217394496,0.119346559,0.307952693,450,0.002222222
797,Raven.phy.nex,118.6960504,112.6221464,114.4973406,0.012350908,-2.09E-04,0.024444365,450,0.062222222,0.047593301,-2.21E-04,0.033416644,0.060656211,-2.96E-04,-1.22E-04,560.5977626,0.002222222,0.219336877,0.14243042,0.31093105,391.0440848,0.002222222
798,Raven.phy.nex,118.7884183,112.3274585,114.5590334,0.012553221,4.72E-04,0.025039366,450,0.062222222,0.048399496,-2.30E-04,0.031774165,0.060163957,-3.04E-04,-1.27E-04,450,0.002222222,0.220194701,0.112101293,0.306605561,450,0.002222222
799,Raven.phy.nex,119.16537,114.1386279,115.2682968,0.011590982,-0.001906653,0.023804338,450,0.093333333,0.049509023,-2.34E-04,0.035795346,0.063627638,-3.15E-04,-1.52E-04,584.5356578,0.004444444,0.221012248,0.107891472,0.322799681,389.0825013,0.002222222
800,Raven.phy.nex,118.6352788,112.4664314,114.3475511,0.013767538,0.001850552,0.02460097,450,0.022222222,0.047886654,-2.27E-04,0.036087508,0.062054632,-0.000309181,-1.33E-04,450,0.002222222,0.221143849,0.120595864,0.312784468,450,0.002222222
801,Thompson.phy.nex,270.9652949,242.8032194,248.2524454,0.010447817,0.003623647,0.016608028,450,0.013333333,0.049553101,-2.41E-04,0.043701036,0.055411402,-2.88E-04,-1.92E-04,450,0.002222222,0.237464588,0.210992516,0.265996516,450,0.002222222
802,Thompson.phy.nex,271.2262179,242.0075358,249.2305166,0.010142703,0.003315907,0.015660572,372.4424351,0.004444444,0.049105189,-2.37E-04,0.04310509,0.055362697,-2.84E-04,-1.85E-04,450,0.002222222,0.232625932,0.20308222,0.25539955,450,0.002222222
803,Thompson.phy.nex,270.3770872,243.1766204,248.9313887,0.009760796,0.003541553,0.01529195,647.4186402,0.002222222,0.048889124,-2.37E-04,0.042092256,0.055032398,-2.92E-04,-1.89E-04,496.8893433,0.002222222,0.235519056,0.211748791,0.256937579,450,0.002222222
804,Thompson.phy.nex,270.7813484,242.4269303,247.1952591,0.010784161,0.004114585,0.016586728,450,0.002222222,0.049109502,-2.39E-04,0.042918015,0.055556419,-2.89E-04,-1.81E-04,450,0.002222222,0.236116497,0.214081258,0.255289335,450,0.002222222
805,Thompson.phy.nex,271.57701,243.1867698,249.1691899,0.010381165,0.004049298,0.017160806,450,0.002222222,0.04973317,-2.45E-04,0.043784664,0.056474284,-2.98E-04,-1.95E-04,450,0.002222222,0.2371483,0.212936923,0.256851945,517.3082477,0.002222222
806,Thompson.phy.nex,270.6251982,240.5129052,247.1102293,0.010010382,0.002604829,0.015301135,563.7157662,0.002222222,0.047838412,-2.26E-04,0.041260129,0.054582304,-2.82E-04,-1.77E-04,450,0.002222222,0.233657134,0.206080175,0.255032659,354.5769643,0.002222222
807,Thompson.phy.nex,271.960119,243.8555289,248.6971394,0.01078598,0.00345305,0.017233086,450,0.002222222,0.050501031,-2.52E-04,0.042613179,0.056484648,-3.02E-04,-1.88E-04,539.9986271,0.002222222,0.240942602,0.218813082,0.264920241,450,0.002222222
808,Thompson.phy.nex,269.7220502,241.688431,247.9785773,0.010229053,0.004398445,0.016456461,450,0.004444444,0.047985341,-2.28E-04,0.041434348,0.053986661,-2.74E-04,-1.71E-04,450,0.002222222,0.232649283,0.210996831,0.254940223,450,0.002222222
809,Thompson.phy.nex,269.8331997,241.0808242,247.244354,0.010514744,0.004079624,0.016729007,450,0.004444444,0.049164877,-2.39E-04,0.043135311,0.055003428,-2.88E-04,-1.86E-04,450,0.002222222,0.23809563,0.209899637,0.259907046,450,0.002222222
810,Thompson.phy.nex,274.0266623,248.3126191,253.5208055,0.010044517,0.003395922,0.016504205,547.0236472,0.004444444,0.050025548,-2.46E-04,0.043523269,0.056759325,-2.98E-04,-1.85E-04,450,0.002222222,0.239761891,0.213324595,0.257300095,450,0.002222222
811,Thompson.phy.nex,268.8932392,243.3917332,248.4312795,0.009677523,0.004075232,0.016802422,358.8821294,0.004444444,0.048875843,-2.37E-04,0.042344044,0.055079454,-2.94E-04,-1.86E-04,450,0.002222222,0.235672288,0.205740597,0.256473049,450,0.002222222
812,Thompson.phy.nex,270.9806367,244.7083037,248.0044724,0.011314885,0.005030001,0.018108829,450,0.002222222,0.05049267,-2.52E-04,0.043741372,0.05779198,-3.11E-04,-1.94E-04,450,0.002222222,0.238268689,0.213612773,0.255502178,450,0.002222222
813,Thompson.phy.nex,272.1686193,248.405108,251.6336666,0.010667684,0.003265247,0.017627078,570.6694986,0.008888889,0.051050335,-2.58E-04,0.044850394,0.058145411,-3.13E-04,-1.95E-04,450,0.002222222,0.241922504,0.211900213,0.261440444,450,0.002222222
814,Thompson.phy.nex,269.4308571,243.7154295,248.6758642,0.010064212,0.003593412,0.016559087,450,0.002222222,0.049641226,-2.44E-04,0.04309424,0.056842661,-3.01E-04,-1.85E-04,448.7292798,0.002222222,0.237980922,0.210678289,0.254779417,296.2569031,0.002222222
815,Thompson.phy.nex,271.2265802,243.6458661,249.9061753,0.01010207,0.004296511,0.016101573,450,0.008888889,0.04859941,-2.33E-04,0.043318189,0.054619788,-2.81E-04,-1.86E-04,450,0.002222222,0.234997832,0.199550389,0.255798109,450,0.002222222
816,Thompson.phy.nex,272.5397166,245.1489288,251.6630127,0.009683416,0.002870187,0.016468771,450,0.004444444,0.051592321,-2.62E-04,0.045957033,0.059864251,-3.25E-04,-2.10E-04,544.488207,0.002222222,0.239768703,0.212667079,0.261151264,495.5063977,0.002222222
817,Thompson.phy.nex,270.5519579,241.7692043,247.7189318,0.010214638,0.004377904,0.016271742,450,0.002222222,0.048908009,-2.37E-04,0.042671368,0.05595682,-2.85E-04,-1.76E-04,450,0.002222222,0.235190562,0.209562948,0.251034789,450,0.002222222
818,Thompson.phy.nex,269.9845595,240.665768,247.950626,0.010250507,0.004177144,0.015883141,450,0.002222222,0.049691152,-2.43E-04,0.044023378,0.056087715,-2.99E-04,-1.96E-04,450,0.002222222,0.236603963,0.203156651,0.255468664,514.6598167,0.002222222
819,Thompson.phy.nex,271.467915,244.6411946,249.9850183,0.010784132,0.005354912,0.018401329,320.8227531,0.008888889,0.051116536,-2.59E-04,0.04451694,0.057520651,-3.17E-04,-2.03E-04,450,0.002222222,0.239241866,0.208429144,0.258102596,379.1166579,0.002222222
820,Thompson.phy.nex,273.006957,247.2712764,255.0439802,0.009773199,0.002236042,0.016343232,553.9359588,0.004444444,0.052039963,-2.67E-04,0.045820505,0.058716902,-3.16E-04,-2.12E-04,450,0.002222222,0.240658327,0.20956515,0.268760681,450,0.002222222
821,Thompson.phy.nex,269.2326367,241.9520472,250.5226639,0.009614754,0.00338486,0.015706973,450,0.002222222,0.050890262,-2.54E-04,0.044322039,0.056665807,-3.07E-04,-2.02E-04,521.0622564,0.002222222,0.235353353,0.195147421,0.255203175,634.0530816,0.002222222
822,Thompson.phy.nex,266.1356436,240.4698041,245.3764696,0.010130578,0.003982331,0.016212632,450,0.004444444,0.048129875,-2.29E-04,0.041038217,0.054600496,-2.86E-04,-1.74E-04,450,0.002222222,0.234730869,0.203536767,0.253928324,450,0.002222222
823,Thompson.phy.nex,267.227628,240.8026362,247.2965011,0.009700257,0.003506023,0.01562113,525.4343091,0.008888889,0.048231708,-2.29E-04,0.041954945,0.05416851,-2.82E-04,-1.83E-04,450,0.002222222,0.234844449,0.207910745,0.25598105,450,0.002222222
824,Thompson.phy.nex,271.504551,246.421188,252.3320037,0.009327397,0.003096858,0.016411386,450,0.013333333,0.051553073,-2.61E-04,0.04423552,0.057647844,-3.15E-04,-1.99E-04,518.5284903,0.002222222,0.237549,0.204268212,0.259458518,450,0.002222222
825,Thompson.phy.nex,271.8827613,244.1144136,251.6359268,0.009504035,0.002987367,0.016624085,450,0.017777778,0.049787514,-2.45E-04,0.042841822,0.055833567,-3.01E-04,-1.92E-04,450,0.002222222,0.235539877,0.201086345,0.259479642,450,0.002222222
826,Thompson.phy.nex,269.5989041,240.3982838,247.5975598,0.009867585,0.003878408,0.015651872,486.9174235,0.002222222,0.047954129,-2.28E-04,0.042238209,0.054538824,-2.80E-04,-1.83E-04,450,0.002222222,0.231536911,0.194438715,0.253149242,450,0.002222222
827,Thompson.phy.nex,270.9933806,243.3093755,249.5918267,0.009780223,0.00376202,0.016171775,496.2849022,0.013333333,0.049600681,-2.43E-04,0.042332771,0.055270359,-2.99E-04,-1.93E-04,514.2866121,0.002222222,0.236837672,0.212665019,0.262031135,450,0.002222222
828,Thompson.phy.nex,268.9317073,242.3569522,249.3781067,0.009952032,0.003692422,0.016508859,404.545894,0.002222222,0.050029205,-2.48E-04,0.043774209,0.055595776,-2.91E-04,-1.93E-04,450,0.002222222,0.235784209,0.203787462,0.256595062,450,0.002222222
829,Thompson.phy.nex,271.9879598,240.7403579,246.6601814,0.011444301,0.004660638,0.017669064,450,0.002222222,0.049139257,-2.38E-04,0.043379435,0.056057926,-2.95E-04,-1.90E-04,450,0.002222222,0.237417486,0.215329436,0.26070684,450,0.002222222
830,Thompson.phy.nex,269.9964873,240.0046518,246.1156561,0.011411665,0.005236304,0.017463852,580.2329149,0.004444444,0.04884607,-2.36E-04,0.042543873,0.054642736,-2.87E-04,-1.91E-04,450,0.002222222,0.235459198,0.20772328,0.258003298,450,0.002222222
831,Thompson.phy.nex,270.7863046,240.503233,245.9930715,0.010903917,0.004536925,0.017318827,450,0.002222222,0.047705831,-2.25E-04,0.041916932,0.054530012,-2.71E-04,-1.72E-04,450,0.002222222,0.233943857,0.203863865,0.249754642,450,0.002222222
832,Thompson.phy.nex,269.7540144,239.8272778,246.3911128,0.010287534,0.003467336,0.015506019,450,0.002222222,0.048292228,-2.29E-04,0.041705943,0.054280681,-2.82E-04,-1.76E-04,529.814606,0.002222222,0.235399155,0.210208737,0.255224608,522.5638853,0.002222222
833,Thompson.phy.nex,271.3387311,244.4500482,249.1653746,0.010429059,0.004723432,0.01675508,213.438044,0.004444444,0.048419425,-2.32E-04,0.043073623,0.054294071,-0.000283806,-1.88E-04,450,0.002222222,0.235113071,0.204024654,0.253181796,334.8118768,0.002222222
834,Thompson.phy.nex,270.7937027,242.6632275,248.4194724,0.010453329,0.003479284,0.016871135,450,0.004444444,0.049463689,-2.42E-04,0.043521997,0.056254531,-3.01E-04,-1.92E-04,450,0.002222222,0.235596295,0.212300478,0.254882827,450,0.002222222
835,Thompson.phy.nex,271.3311398,243.8387343,250.2593928,0.010068311,0.004053243,0.017426094,450,0.002222222,0.051096628,-2.58E-04,0.044066381,0.057684397,-3.19E-04,-2.06E-04,450,0.002222222,0.237810286,0.212172807,0.257718852,450,0.002222222
836,Thompson.phy.nex,272.8552923,242.8805905,249.6993568,0.010170867,0.003548674,0.016806813,450,0.008888889,0.05021121,-2.49E-04,0.04395752,0.056389732,-3.02E-04,-1.98E-04,450,0.002222222,0.24034835,0.21453366,0.26525805,450,0.002222222
837,Thompson.phy.nex,268.4719036,242.196535,246.2716852,0.00982354,0.002819735,0.016935221,356.3161016,0.008888889,0.047885463,-2.28E-04,0.040739751,0.053637645,-2.78E-04,-1.76E-04,450,0.002222222,0.236338753,0.209471226,0.254307083,450,0.002222222
838,Thompson.phy.nex,270.6360557,241.3576697,248.2143861,0.010463695,0.004729624,0.017639459,450,0.004444444,0.049886979,-2.46E-04,0.043046075,0.055835122,-3.02E-04,-1.94E-04,450,0.002222222,0.237083577,0.209246045,0.254174019,450,0.002222222
839,Thompson.phy.nex,268.1178031,243.6029707,247.9405766,0.009522554,0.003225629,0.016695021,450,0.022222222,0.049137275,-2.39E-04,0.042975596,0.055459968,-2.96E-04,-1.88E-04,523.625158,0.002222222,0.237211226,0.209568392,0.263652443,450,0.002222222
840,Thompson.phy.nex,271.0672781,243.0424007,248.4542644,0.010071187,0.00374993,0.015672117,450,0.004444444,0.048346046,-2.32E-04,0.042153709,0.054397292,-2.80E-04,-1.75E-04,450,0.002222222,0.235196676,0.206112128,0.256553479,450,0.002222222
841,Thompson.phy.nex,269.247741,244.1645389,247.6641082,0.010449537,0.003222285,0.017276155,450,0.002222222,0.049103098,-2.39E-04,0.042829599,0.055352723,-2.97E-04,-1.86E-04,450,0.002222222,0.238583745,0.215191037,0.261727099,450,0.002222222
842,Thompson.phy.nex,271.0020723,240.199751,246.7808115,0.010523477,0.00433081,0.016688505,352.0133524,0.002222222,0.048260086,-2.29E-04,0.042289861,0.054116416,-2.76E-04,-1.77E-04,450,0.002222222,0.234568111,0.210931598,0.257577494,450,0.002222222
843,Thompson.phy.nex,270.9828026,242.6627127,250.4650787,0.009737118,0.003758809,0.016636036,450,0.004444444,0.050061493,-2.47E-04,0.044574806,0.056937806,-3.00E-04,-1.96E-04,450,0.002222222,0.237076971,0.206224929,0.260020217,450,0.002222222
844,Thompson.phy.nex,273.6124617,245.4702549,252.4148464,0.009658996,0.002283307,0.016104413,450,0.004444444,0.050346484,-2.49E-04,0.043190217,0.05644903,-3.05E-04,-1.92E-04,450,0.002222222,0.236682272,0.206380419,0.256434392,450,0.002222222
845,Thompson.phy.nex,270.4088494,241.1311296,249.2314592,0.009577459,0.00341661,0.015581541,331.3482909,0.004444444,0.049058668,-2.36E-04,0.04352107,0.055740184,-2.90E-04,-1.87E-04,450,0.002222222,0.23388657,0.203413623,0.25672895,468.9701091,0.002222222
846,Thompson.phy.nex,268.0943493,242.4889654,247.1660476,0.009783602,0.003366022,0.015470017,450,0.008888889,0.048999845,-2.39E-04,0.042145033,0.056132742,-2.95E-04,-1.80E-04,392.2489198,0.002222222,0.23580285,0.210867981,0.261594515,450,0.002222222
847,Thompson.phy.nex,270.901186,242.073638,247.791751,0.010502199,0.004795044,0.016616453,450,0.002222222,0.048335418,-2.31E-04,0.042373376,0.054980766,-2.85E-04,-1.77E-04,450,0.002222222,0.235640796,0.211964984,0.256585415,450,0.002222222
848,Thompson.phy.nex,269.8403433,240.7402661,246.4892573,0.010568433,0.003445756,0.017101861,450,0.004444444,0.048545503,-2.34E-04,0.042511666,0.054826869,-2.82E-04,-1.78E-04,523.6696262,0.002222222,0.234039703,0.205977936,0.255810575,450,0.002222222
849,Thompson.phy.nex,270.0060165,242.0153068,246.7579142,0.010577357,0.003054947,0.017688177,450,0.008888889,0.049247401,-2.41E-04,0.043379642,0.056184093,-2.96E-04,-1.86E-04,230.7518855,0.002222222,0.23702598,0.213723484,0.257555827,450,0.002222222
850,Thompson.phy.nex,270.938304,242.7697781,248.1714315,0.010090897,0.003728688,0.016648882,450,0.002222222,0.049097786,-2.39E-04,0.042325021,0.056322696,-2.90E-04,-1.73E-04,450,0.002222222,0.236847221,0.210644008,0.25425816,450,0.002222222
851,Thompson.phy.nex,270.0792872,240.1978617,246.3182739,0.011030987,0.004458225,0.017002184,193.5172637,0.002222222,0.047547243,-2.23E-04,0.041314758,0.053685019,-2.74E-04,-1.74E-04,376.2607285,0.002222222,0.233809362,0.208857217,0.253778959,450,0.002222222
852,Thompson.phy.nex,272.1990392,243.3624708,249.0558901,0.0101482,0.003593525,0.016940231,450,0.008888889,0.049451354,-2.42E-04,0.043402442,0.056276936,-2.93E-04,-1.82E-04,450,0.002222222,0.237280898,0.206978862,0.256160261,450,0.002222222
853,Thompson.phy.nex,270.3923856,242.17346,248.234128,0.010094782,0.004586264,0.015479924,560.889197,0.002222222,0.04775465,-2.25E-04,0.040848868,0.054077941,-2.77E-04,-1.78E-04,450,0.002222222,0.232506969,0.207730295,0.256352299,450,0.002222222
854,Thompson.phy.nex,271.134732,244.1470677,249.8718058,0.010099415,0.002552936,0.016259015,450,0.002222222,0.04948069,-2.42E-04,0.042409104,0.055771821,-3.00E-04,-1.90E-04,450,0.002222222,0.235239947,0.211283949,0.258117705,515.6250522,0.002222222
